reviewId	reviewer	reviewerLocation	datePublished	starRatingOutOfFive	reviewTitle	reviewComment	product	source
515	Karen Casey 	 Sanford, MI United States	10/16/2013	5	Accurate and Dependable	Researched before purchase; therefore, very satisfied with price, availability, and prompt delivery. Product is just as expected and easy to use.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
516	daniel lynch 	 fort myers, FL United States	10/02/2013	5	Please fill in the Product Nonin Onyx® Vantage 959	very pleased, fast shipment, item as promised	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
517	D. Parsons 	 Shippensburg, PA United States	10/01/2013	5	Nonin Onyx Vantage 9590	As good as my older Nonin Onyx II, but @ a better price.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
518	Anonymous Person 	 Boston, MA United States	09/27/2013	5	Excellent Oximeter	Used the predecessor model 5 days/week for 9 years before it finally gave out.  Only had to replace the batteries a few times.  This newer model is not as bulky, reads just as quickly and as accurately.  Am very pleased!	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
519	James OBryan 	 louisville, KY United States	09/24/2013	5	oximeter	Very accurate readings.  Like it a lot.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
520	MsSusie 	 Woodstock, OH United States	08/13/2013	5	Nonin Pulse Oximeter	We are very impressed with this oximeter. We plan to take it with us on our next  doctor visit to confirm the accuracy, although it seems to be very accurate, based upon past testing done by our doctor.  We like the fact it is so portable and can go with us anywhere. We need  to run a test at various times of  the day and it is comforting to know we are able to keep the Nonin Onyx with us. The carrying case is a real plus. We are very satisfied with this oximeter.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
521	Anonymous Person 	 Proctorville, OH United States	07/30/2013	5	Nonin onyx vantage 9590 finger pulse oximeter	Used this pulse oximeter simultaneously with the one at doctors office and was pleased to find they corresponded 99% of the time.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
522	Kevin Snyder 	 Lafayette, IN United States	07/30/2013	5	Very Nice Oxymeter!	The Nonin Onyx:registered: Vantage 9590 accurately reads O2 and pulse while I'm walking, bicycling or sitting still. Other brands I've used fail during motion. I find this product to be very reliable and highly recommend it! Also, the protective carry case is outstanding, I hang it on my portable lox unit!	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
523	Joanne L. 	 Monroeville, PA United States	07/23/2013	5	Nonin	It's too early to tell whether or not this model is as good as the model 9500 which I have.  So far I am satisfied with the Vantage 9590.  I do believe Nonin is the best.  I only wish the public could purchase the professional model.  Also, I am quite pleased with the the ease of ordering and quick delivery.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
524	Karen Salz 	 Rochester, MN United States	07/08/2013	5	Pulse oximeter	Very easy to order on-line, received quickly in the course of a few days.  In excellent condition.  Thank you for your business!  Karen	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
525	Diana L Rayner 	 Brookings, OR United States	07/04/2013	5	Nonin Onyx oximeter with case	placing the order was quick and easy and the oximeter arrived promptly.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
526	Yoshiki Vazquez Baeza 	 Boulder, CO United States	06/28/2013	5	Package arrived on time	Shipping happened no longer than an hour after I placed my order and the package was deliverd 3 days after that.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
527	John Norris 	 Antioch, IL United States	06/25/2013	5	Oximeter	Very happy with the service I received.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
528	Anonymous Person 	 Perry, MI United States	06/21/2013	4	Pulse Oximeter	So far so good.  Delivered promptly and product seems to work great.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
529	Rodelio Lipumano 	 Porterville, CA United States	06/20/2013	4	Speedy delivery	We received the order as expected and in good condition. We even have extra case and strings.Thanks for your excellent customer service	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
530	William Nicholas 	 Ashland, OR United States	06/18/2013	5	Nonin Onyx® Vantage 9590 Finger Pulse Oximeter wit	My son Joe is a Respiratory Therapist and highly recommended the Nonin Oximeter.  Ordered on line and arrived promptly.  Service was excellent, and it works perfectly.  Thanks.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
531	Anonymous Person 	 Southwest, AZ United States	06/17/2013	5	Nonin Onyx Vantage 9590 Pulse Oximeter	Concord packaged item well and shipping was prompt.  The Onyx Vantage 9590 comes with an instructional DVD and batteries.  Very convenient to use since it turns off and on automatically.  Bought it because it's supposed to be one of the best on the market for low-perfusing patients.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
532	Angela Foster 	 Tomball, TX United States	06/17/2013	5	SUPERB	I had a cheap pulse oximeter,didn't work half the time,Non in 9590 works every time!	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
533	THOMAS F JOYCE 	 WESTFORD, MA United States	06/14/2013	5	Excellent Service	Nonin linked me to your website as a dealer 'The order process was very easy and fast. The Finger Pulse Oximeter was delivered exactly as promised.Bravo CONCORD Supply. I will recommend you to others.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
534	Maurice L. Wilkins 	 Bixby, OK United States	06/12/2013	5	Product Nonin Onyx® Vantage 9590 Finger Pulse Oxi	excellent product descriptions, extremely fast response on order and shipping	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
535	Anonymous Person 	 Westfield, NJ United States	06/12/2013	5	Nonin 9590	Arrived promptly.  Accurate.  Works well	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
536	Debbie Head 	 Ausitn, TX United States	06/08/2013	5	Another great Nonin	I use it in a clinical setting and find it to be just as fast and accurate as my former Nonin Onyx (7 years of daily use!). Thanks!	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
537	Samao93 	 Racine, WI United States	06/07/2013	5	Nonin Onyx Vantage 9590 finger pulse oximeter	I love my Nonin Onyx finger pulse oximeter. it is so convenient to use and clean. It gives me fast and accurate readings. No more running around my unit looking for a pulse ox for a patient! All our Respiratory therapists use this brand in black and they say it is one of the best ones the hospital has used. I bought mine in red to match my red RN badge ;)	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
538	Brenda Rey 	 Chula Vista, CA United States	06/04/2013	5	Fast shipping	Product as advertised. Fast shipping. Great pulse oximeter for medical use. Must buy for physical therapists.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
539	Ming-Ju Tsai 	 Kaohsiung, Taiwan	06/01/2013	5	Good Items and good service	Good Items and good service!!  Rapid shipping and friendly live help representative. Thanks!	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
540	Ray Hager 	 Fort Collins, CO United States	05/31/2013	5	completely satisfied	I received my order for a new pulse/oxy in just a few days after ordering.  Replacing one that lasted me for 11 years.  Excellent product.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
541	Luis Casasola 	 Toluca, M�xico Mexico	05/28/2013	5	excellent product	One of the best oximeters	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
542	H S 	 Blasdell, NY United States	05/22/2013	5	Nonin Onyx 9590 pulse oximeter w/ free case	compact, auto on and off, free case included  so far so good.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
543	Anonymous Person 	 Farmville, VA United States	05/20/2013	5	Nonin review	I use this device at my work in the therapy department, so far this device has held up wonderfully especially with patients that have lower O2 levels.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
544	C Hawksley 	 Grosse Pointe Woods, MI United States	05/14/2013	5	Satisfied customer	Went to Concord based on reference from Nonin website, and glad I did. Best price (lowest I found on web), delivery (received in three days at n/c) and product (quality and accuracy).	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
545	Craig Ward 	 Easton, PA United States	05/11/2013	5	Pulse Oximeter	Prompt professional delivery of product. Price was same industry wide.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
546	Mike Samenus 	 Blue Springs, MO United States	04/29/2013	5	Nonin Vantage 9590	Nice pulse ox.  It matched the Nonin Onyx II exactly for SPo2 and HR.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
547	Sam 	 Lawrenceville, GA United States	04/29/2013	5	Nonin Onyx 9590 Pulse Oximeter	Delivery was fast, and I have been very pleased with the quality of the oximeter. The carrying case fits on my belt and is really convenient.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
548	Shawn Hanners 	 Torrance, CA United States	04/25/2013	5	Fast delivery works great	Would buy again from here.	Nonin Onyx Vantage 9590 Finger Adult/Pediatric Pulse Oximeter. #1 Professional Oximeter Made in USA - Includes Free Carrying Case	https://www.concordhealthsupply.com/
